id,titulo,empresa,ubicacion,modalidad,salario_min,salario_max,descripcion,requisitos,url,estado,area
vac_443,Ejecutivo de Cuenta Empresarial,Scotiabank Colpatria,"Bogotá, Cundinamarca",remoto,2817716,5167565,Reconocida entidad financiera busca profesional con sólido perfil analítico y orientación al cliente para fortalecer nuestro equipo. Scotiabank Colpatria es una de las organizaciones líderes en su sector en Colombia.,productos bancarios; negociación; pensamiento crítico,https://empleos.scotiabank-colpatria.com.co/oferta/4340,activa,economia_finanzas
vac_444,Headhunter Senior,Bancolombia HR,"Bogotá, Cundinamarca",presencial,7107415,9806269,Reconocida empresa busca profesional de Recursos Humanos con visión estratégica y foco en la experiencia del colaborador. Bancolombia HR es una de las organizaciones líderes en su sector en Colombia.,search ejecutivo; redes profesionales; resolución de problemas,https://empleos.bancolombia-hr.com.co/oferta/8046,activa,recursos_humanos
vac_445,Growth Hacker Senior,Falabella,"Medellín, Antioquia",hibrido,8027339,9457413,Reconocida agencia / marca busca profesional creativo y data-driven para liderar estrategias de marketing y crecimiento digital. Falabella es una de las organizaciones líderes en su sector en Colombia.,a/b testing; funnels; automatizaciones; orientación al detalle; proactividad,https://empleos.falabella.com.co/oferta/7125,activa,marketing
vac_446,Machine Learning Engineer Senior,Truora,"Bogotá, Cundinamarca",hibrido,7679192,9590141,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. Truora es una de las organizaciones líderes en su sector en Colombia.,python; pytorch; mlops; docker; aws; pensamiento crítico,https://empleos.truora.com.co/oferta/4475,activa,tecnologia
vac_447,Frontend Engineer,Truora,"Medellín, Antioquia",remoto,9130852,10860530,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. Truora es una de las organizaciones líderes en su sector en Colombia.,react; typescript; tailwind; next.js; orientación al detalle; comunicación efectiva,https://empleos.truora.com.co/oferta/2139,activa,tecnologia
vac_448,Camarero / Mesero,LATAM Airlines,"Bogotá, Cundinamarca",remoto,1861920,2898309,Reconocida cadena hotelera / turística busca profesional con vocación de servicio y excelencia para atender huéspedes nacionales e internacionales. LATAM Airlines es una de las organizaciones líderes en su sector en Colombia.,servicio en sala; inglés básico; trabajo en equipo; comunicación efectiva,https://empleos.latam-airlines.com.co/oferta/9399,activa,hospitalidad_turismo
vac_449,Analista de Riesgos Crediticios Senior,Old Mutual,"Bogotá, Cundinamarca",presencial,4863534,5769591,Reconocida entidad financiera busca profesional con sólido perfil analítico y orientación al cliente para fortalecer nuestro equipo. Old Mutual es una de las organizaciones líderes en su sector en Colombia.,riesgo de crédito; sas; python; comunicación efectiva; proactividad,https://empleos.old-mutual.com.co/oferta/6364,activa,economia_finanzas
vac_450,Ingeniero Industrial Procesos,Mexichem,"Bucaramanga, Santander",presencial,6360323,8421609,Empresa líder del sector industrial busca ingeniero(a) con sólida formación técnica y capacidad para liderar proyectos de alto impacto. Mexichem es una de las organizaciones líderes en su sector en Colombia.,lean six sigma; mejora continua; kpi; orientación al detalle,https://empleos.mexichem.com.co/oferta/5240,activa,ingenierias
vac_451,Diseñador de Interiores,Apiros,"Cali, Valle del Cauca",presencial,7920464,8649343,"Reconocido estudio de arquitectura busca profesional creativo, riguroso y apasionado por el diseño para sumarse a proyectos de alto impacto. Apiros es una de las organizaciones líderes en su sector en Colombia.",sketchup; 3ds max; render; materiales; pensamiento crítico,https://empleos.apiros.com.co/oferta/7322,activa,arquitectura
vac_452,Coordinador de Convivencia,Externado,"Medellín, Antioquia",hibrido,3151675,3760363,"Reconocida institución educativa busca docente apasionado por la formación de nuevas generaciones, con visión innovadora y vocación pedagógica. Externado es una de las organizaciones líderes en su sector en Colombia.",resolución de conflictos; ley 1620; orientación al detalle; pensamiento crítico,https://empleos.externado.com.co/oferta/2929,activa,educacion
vac_453,Docente Primaria,Universidad de los Andes,"Bogotá, Cundinamarca",presencial,6215333,8920260,"Reconocida institución educativa busca docente apasionado por la formación de nuevas generaciones, con visión innovadora y vocación pedagógica. Universidad de los Andes es una de las organizaciones líderes en su sector en Colombia.",multigrado; didáctica; evaluación formativa; orientación al detalle; trabajo en equipo,https://empleos.universidad-de-los-andes.com.co/oferta/3053,activa,educacion
vac_454,Security Engineer,Endava,"Bucaramanga, Santander",remoto,10036759,11346804,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. Endava es una de las organizaciones líderes en su sector en Colombia.,pentesting; owasp; siem; linux; trabajo en equipo; resolución de problemas,https://empleos.endava.com.co/oferta/6753,activa,tecnologia
vac_455,Asesor de Viajes,LATAM Airlines,"Medellín, Antioquia",presencial,2171421,2829778,Reconocida cadena hotelera / turística busca profesional con vocación de servicio y excelencia para atender huéspedes nacionales e internacionales. LATAM Airlines es una de las organizaciones líderes en su sector en Colombia.,amadeus; sabre; destinos turísticos; orientación al detalle; proactividad,https://empleos.latam-airlines.com.co/oferta/5693,activa,hospitalidad_turismo
vac_456,Tutor de Programación Online,Universidad de los Andes,"Cali, Valle del Cauca",presencial,5487981,6528843,"Reconocida institución educativa busca docente apasionado por la formación de nuevas generaciones, con visión innovadora y vocación pedagógica. Universidad de los Andes es una de las organizaciones líderes en su sector en Colombia.",python; javascript; didáctica digital; resolución de problemas,https://empleos.universidad-de-los-andes.com.co/oferta/7171,activa,educacion
vac_457,Tutor de Programación Online,Pontificia Bolivariana,"Barranquilla, Atlántico",presencial,4222710,5157507,"Reconocida institución educativa busca docente apasionado por la formación de nuevas generaciones, con visión innovadora y vocación pedagógica. Pontificia Bolivariana es una de las organizaciones líderes en su sector en Colombia.",python; javascript; didáctica digital; comunicación efectiva; trabajo en equipo,https://empleos.pontificia-bolivariana.com.co/oferta/6772,activa,educacion
vac_458,Marketing Automation Specialist,Y&R Colombia,"Bogotá, Cundinamarca",remoto,5334792,6286794,Reconocida agencia / marca busca profesional creativo y data-driven para liderar estrategias de marketing y crecimiento digital. Y&R Colombia es una de las organizaciones líderes en su sector en Colombia.,hubspot; salesforce; marketo; proactividad,https://empleos.yandr-colombia.com.co/oferta/3018,activa,marketing
vac_459,Terapeuta Ocupacional,Audifarma,"Bogotá, Cundinamarca",remoto,2890453,5656280,Reconocida institución del sector salud busca profesional comprometido con el bienestar del paciente y los más altos estándares de calidad. Audifarma es una de las organizaciones líderes en su sector en Colombia.,rehabilitación; actividades de la vida diaria; trabajo en equipo,https://empleos.audifarma.com.co/oferta/1422,activa,salud
vac_460,Community Manager Senior,Almacenes Éxito,"Cartagena, Bolívar",presencial,5932549,8820800,Reconocida agencia / marca busca profesional creativo y data-driven para liderar estrategias de marketing y crecimiento digital. Almacenes Éxito es una de las organizaciones líderes en su sector en Colombia.,meta ads; tiktok; creación de contenido; comunicación efectiva; resolución de problemas,https://empleos.almacenes-éxito.com.co/oferta/3954,activa,marketing
vac_461,Security Engineer,PSL,"Bogotá, Cundinamarca",presencial,9936114,10735597,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. PSL es una de las organizaciones líderes en su sector en Colombia.,pentesting; owasp; siem; linux; orientación al detalle,https://empleos.psl.com.co/oferta/5010,inactiva,tecnologia
vac_462,Psicólogo Clínico,Cardioinfantil,"Medellín, Antioquia",presencial,2759774,5572241,Reconocida institución del sector salud busca profesional comprometido con el bienestar del paciente y los más altos estándares de calidad. Cardioinfantil es una de las organizaciones líderes en su sector en Colombia.,terapia cognitiva; evaluación psicológica; pensamiento crítico,https://empleos.cardioinfantil.com.co/oferta/8398,activa,salud
vac_463,Community Manager Senior,Almacenes Éxito,"Cali, Valle del Cauca",hibrido,6461265,7777240,Reconocida agencia / marca busca profesional creativo y data-driven para liderar estrategias de marketing y crecimiento digital. Almacenes Éxito es una de las organizaciones líderes en su sector en Colombia.,meta ads; tiktok; creación de contenido; orientación al detalle; resolución de problemas,https://empleos.almacenes-éxito.com.co/oferta/7768,activa,marketing
vac_464,Recepcionista Hotelero Junior,Despegar Colombia,"Cartagena, Bolívar",presencial,7151387,9085809,Reconocida cadena hotelera / turística busca profesional con vocación de servicio y excelencia para atender huéspedes nacionales e internacionales. Despegar Colombia es una de las organizaciones líderes en su sector en Colombia.,opera pms; inglés b2; atención al cliente; resolución de problemas; proactividad,https://empleos.despegar-colombia.com.co/oferta/4580,activa,hospitalidad_turismo
vac_465,Ingeniero Estructural,Grupo Nutresa,"Bucaramanga, Santander",presencial,5697813,7826802,Empresa líder del sector industrial busca ingeniero(a) con sólida formación técnica y capacidad para liderar proyectos de alto impacto. Grupo Nutresa es una de las organizaciones líderes en su sector en Colombia.,sap 2000; etabs; ras 2010; resolución de problemas,https://empleos.grupo-nutresa.com.co/oferta/4588,activa,ingenierias
vac_466,Subgerente Comercial Banca Semi-Senior,BBVA Colombia,"Bogotá, Cundinamarca",presencial,10537616,11935141,Reconocida entidad financiera busca profesional con sólido perfil analítico y orientación al cliente para fortalecer nuestro equipo. BBVA Colombia es una de las organizaciones líderes en su sector en Colombia.,liderazgo; metas; indicadores; orientación al detalle; resolución de problemas,https://empleos.bbva-colombia.com.co/oferta/3249,activa,economia_finanzas
vac_467,Analista de Estados Financieros,KPMG,"Manizales, Caldas",hibrido,11041658,13225197,Reconocida entidad financiera busca profesional con sólido perfil analítico y orientación al cliente para fortalecer nuestro equipo. KPMG es una de las organizaciones líderes en su sector en Colombia.,niif; consolidación; auditoría; trabajo en equipo,https://empleos.kpmg.com.co/oferta/3245,activa,economia_finanzas
vac_468,Full Stack Developer,Tpaga,"Bogotá, Cundinamarca",presencial,7887114,8889954,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. Tpaga es una de las organizaciones líderes en su sector en Colombia.,node.js; react; mongodb; docker; orientación al detalle,https://empleos.tpaga.com.co/oferta/1651,activa,tecnologia
vac_469,Asesor Comercial Banca Personal,Banco de Bogotá,"Pereira, Risaralda",hibrido,12898197,15606313,Reconocida entidad financiera busca profesional con sólido perfil analítico y orientación al cliente para fortalecer nuestro equipo. Banco de Bogotá es una de las organizaciones líderes en su sector en Colombia.,ventas consultivas; fidelización; resolución de problemas; pensamiento crítico,https://empleos.banco-de-bogotá.com.co/oferta/2294,activa,economia_finanzas
